SrNo,TollID,CategoryID,Single,Round,Category
5460,780,7,404,606,7 or more Axle
5461,781,1,55,83,Car/Jeep/Van
5462,781,2,100,150,LCV
5463,781,3,195,293,Bus/Truck
5464,781,4,310,465,Upto 3 Axle
5465,781,5,325,488,4 to 6 Axle
5466,781,6,355,533,HCM/EME
5467,781,7,405,608,7 or more Axle
5468,782,1,56,84,Car/Jeep/Van
5469,782,2,101,152,LCV
5470,782,3,196,294,Bus/Truck
5471,782,4,311,467,Upto 3 Axle
5472,782,5,326,489,4 to 6 Axle
5473,782,6,356,534,HCM/EME
5474,782,7,406,609,7 or more Axle
5475,783,1,57,86,Car/Jeep/Van
5476,783,2,102,153,LCV
5477,783,3,197,296,Bus/Truck
5478,783,4,312,468,Upto 3 Axle
5479,783,5,327,491,4 to 6 Axle
5480,783,6,357,536,HCM/EME
5481,783,7,407,611,7 or more Axle
5482,784,1,58,87,Car/Jeep/Van
5483,784,2,103,155,LCV
5484,784,3,198,297,Bus/Truck
5485,784,4,313,470,Upto 3 Axle
5486,784,5,328,492,4 to 6 Axle
5487,784,6,358,537,HCM/EME
5488,784,7,408,612,7 or more Axle
5489,785,1,59,89,Car/Jeep/Van
5490,785,2,104,156,LCV
5491,785,3,199,299,Bus/Truck
5492,785,4,314,471,Upto 3 Axle
5493,785,5,329,494,4 to 6 Axle
5494,785,6,359,539,HCM/EME
5495,785,7,409,614,7 or more Axle
5496,786,1,60,90,Car/Jeep/Van
5497,786,2,105,158,LCV
5498,786,3,200,300,Bus/Truck
5499,786,4,315,473,Upto 3 Axle
5500,786,5,330,495,4 to 6 Axle
5501,786,6,360,540,HCM/EME
5502,786,7,410,615,7 or more Axle
5503,787,1,61,92,Car/Jeep/Van
5504,787,2,106,159,LCV
5505,787,3,201,302,Bus/Truck
5506,787,4,316,474,Upto 3 Axle
5507,787,5,331,497,4 to 6 Axle
5508,787,6,361,542,HCM/EME
5509,787,7,411,617,7 or more Axle
5510,788,1,62,93,Car/Jeep/Van
5511,788,2,107,161,LCV
5512,788,3,202,303,Bus/Truck
5513,788,4,317,476,Upto 3 Axle
5514,788,5,332,498,4 to 6 Axle
5515,788,6,362,543,HCM/EME
5516,788,7,412,618,7 or more Axle
5517,789,1,63,95,Car/Jeep/Van
5518,789,2,108,162,LCV
5519,789,3,203,305,Bus/Truck
5520,789,4,318,477,Upto 3 Axle
5521,789,5,333,500,4 to 6 Axle
5522,789,6,363,545,HCM/EME
5523,789,7,413,620,7 or more Axle
5524,790,1,64,96,Car/Jeep/Van
5525,790,2,109,164,LCV
5526,790,3,204,306,Bus/Truck
5527,790,4,319,479,Upto 3 Axle
5528,790,5,334,501,4 to 6 Axle
5529,790,6,364,546,HCM/EME
5530,790,7,414,621,7 or more Axle
5531,791,1,65,98,Car/Jeep/Van
5532,791,2,110,165,LCV
5533,791,3,205,308,Bus/Truck
5534,791,4,320,480,Upto 3 Axle
5535,791,5,335,503,4 to 6 Axle
5536,791,6,365,548,HCM/EME
5537,791,7,415,623,7 or more Axle
5538,792,1,66,99,Car/Jeep/Van
5539,792,2,111,167,LCV
5540,792,3,206,309,Bus/Truck
5541,792,4,321,482,Upto 3 Axle
5542,792,5,336,504,4 to 6 Axle
5543,792,6,366,549,HCM/EME
5544,792,7,416,624,7 or more Axle
5545,793,1,67,101,Car/Jeep/Van
5546,793,2,112,168,LCV
5547,793,3,207,311,Bus/Truck
5548,793,4,322,483,Upto 3 Axle
5549,793,5,337,506,4 to 6 Axle
5550,793,6,367,551,HCM/EME
5551,793,7,417,626,7 or more Axle
5552,794,1,68,102,Car/Jeep/Van
5553,794,2,113,170,LCV
5554,794,3,208,312,Bus/Truck
5555,794,4,323,485,Upto 3 Axle
5556,794,5,338,507,4 to 6 Axle
5557,794,6,368,552,HCM/EME
5558,794,7,418,627,7 or more Axle
5559,795,1,69,104,Car/Jeep/Van
5560,795,2,114,171,LCV
5561,795,3,209,314,Bus/Truck
5562,795,4,324,486,Upto 3 Axle
5563,795,5,339,509,4 to 6 Axle
5564,795,6,369,554,HCM/EME
5565,795,7,419,629,7 or more Axle
5566,796,1,70,105,Car/Jeep/Van
5567,796,2,115,173,LCV
5568,796,3,210,315,Bus/Truck
5569,796,4,325,488,Upto 3 Axle
5570,796,5,340,510,4 to 6 Axle
5571,796,6,370,555,HCM/EME
5572,796,7,420,630,7 or more Axle
5573,797,1,71,107,Car/Jeep/Van
5574,797,2,116,174,LCV
5575,797,3,211,317,Bus/Truck
5576,797,4,326,489,Upto 3 Axle
5577,797,5,341,512,4 to 6 Axle
5578,797,6,371,557,HCM/EME
5579,797,7,421,632,7 or more Axle
5580,798,1,72,108,Car/Jeep/Van
5581,798,2,117,176,LCV
5582,798,3,212,318,Bus/Truck
5583,798,4,327,491,Upto 3 Axle
5584,798,5,342,513,4 to 6 Axle
5585,798,6,372,558,HCM/EME
5586,798,7,422,633,7 or more Axle
5587,799,1,73,110,Car/Jeep/Van
5588,799,2,118,177,LCV
5589,799,3,213,320,Bus/Truck
5590,799,4,328,492,Upto 3 Axle
5591,799,5,343,515,4 to 6 Axle
5592,799,6,373,560,HCM/EME
5593,799,7,423,635,7 or more Axle
5594,800,1,74,111,Car/Jeep/Van
5595,800,2,119,179,LCV
5596,800,3,214,321,Bus/Truck
5597,800,4,329,494,Upto 3 Axle
5598,800,5,344,516,4 to 6 Axle
5599,800,6,374,561,HCM/EME
5600,800,7,424,636,7 or more Axle
5601,801,1,50,75,Car/Jeep/Van
5602,801,2,95,143,LCV
5603,801,3,190,285,Bus/Truck
5604,801,4,305,458,Upto 3 Axle
5605,801,5,320,480,4 to 6 Axle
5606,801,6,350,525,HCM/EME
5607,801,7,400,600,7 or more Axle
5608,802,1,51,77,Car/Jeep/Van
5609,802,2,96,144,LCV
5610,802,3,191,287,Bus/Truck
5611,802,4,306,459,Upto 3 Axle
5612,802,5,321,482,4 to 6 Axle
5613,802,6,351,527,HCM/EME
5614,802,7,401,602,7 or more Axle
5615,803,1,52,78,Car/Jeep/Van
5616,803,2,97,146,LCV
5617,803,3,192,288,Bus/Truck
5618,803,4,307,461,Upto 3 Axle
5619,803,5,322,483,4 to 6 Axle
5620,803,6,352,528,HCM/EME
5621,803,7,402,603,7 or more Axle
5622,804,1,53,80,Car/Jeep/Van
5623,804,2,98,147,LCV
5624,804,3,193,290,Bus/Truck
5625,804,4,308,462,Upto 3 Axle
5626,804,5,323,485,4 to 6 Axle
5627,804,6,353,530,HCM/EME
5628,804,7,403,605,7 or more Axle
5629,805,1,54,81,Car/Jeep/Van
5630,805,2,99,149,LCV
5631,805,3,194,291,Bus/Truck
5632,805,4,309,464,Upto 3 Axle
5633,805,5,324,486,4 to 6 Axle
5634,805,6,354,531,HCM/EME
5635,805,7,404,606,7 or more Axle
5636,806,1,55,83,Car/Jeep/Van
5637,806,2,100,150,LCV
5638,806,3,195,293,Bus/Truck
5639,806,4,310,465,Upto 3 Axle
5640,806,5,325,488,4 to 6 Axle
5641,806,6,355,533,HCM/EME
5642,806,7,405,608,7 or more Axle
5643,807,1,56,84,Car/Jeep/Van
5644,807,2,101,152,LCV
5645,807,3,196,294,Bus/Truck
5646,807,4,311,467,Upto 3 Axle
5647,807,5,326,489,4 to 6 Axle
5648,807,6,356,534,HCM/EME
5649,807,7,406,609,7 or more Axle
5650,808,1,57,86,Car/Jeep/Van
5651,808,2,102,153,LCV
5652,808,3,197,296,Bus/Truck
5653,808,4,312,468,Upto 3 Axle
5654,808,5,327,491,4 to 6 Axle
5655,808,6,357,536,HCM/EME
5656,808,7,407,611,7 or more Axle
5657,809,1,58,87,Car/Jeep/Van
5658,809,2,103,155,LCV
5659,809,3,198,297,Bus/Truck
5660,809,4,313,470,Upto 3 Axle
5661,809,5,328,492,4 to 6 Axle
5662,809,6,358,537,HCM/EME
5663,809,7,408,612,7 or more Axle
5664,810,1,59,89,Car/Jeep/Van
5665,810,2,104,156,LCV
5666,810,3,199,299,Bus/Truck
5667,810,4,314,471,Upto 3 Axle
5668,810,5,329,494,4 to 6 Axle
5669,810,6,359,539,HCM/EME
5670,810,7,409,614,7 or more Axle
5671,811,1,60,90,Car/Jeep/Van
5672,811,2,105,158,LCV
5673,811,3,200,300,Bus/Truck
5674,811,4,315,473,Upto 3 Axle
5675,811,5,330,495,4 to 6 Axle
5676,811,6,360,540,HCM/EME
5677,811,7,410,615,7 or more Axle
5678,812,1,61,92,Car/Jeep/Van
5679,812,2,106,159,LCV
5680,812,3,201,302,Bus/Truck
5681,812,4,316,474,Upto 3 Axle
5682,812,5,331,497,4 to 6 Axle
5683,812,6,361,542,HCM/EME
5684,812,7,411,617,7 or more Axle
5685,813,1,62,93,Car/Jeep/Van
5686,813,2,107,161,LCV
5687,813,3,202,303,Bus/Truck
5688,813,4,317,476,Upto 3 Axle
5689,813,5,332,498,4 to 6 Axle
5690,813,6,362,543,HCM/EME
5691,813,7,412,618,7 or more Axle
5692,814,1,63,95,Car/Jeep/Van
5693,814,2,108,162,LCV
5694,814,3,203,305,Bus/Truck
5695,814,4,318,477,Upto 3 Axle
5696,814,5,333,500,4 to 6 Axle
5697,814,6,363,545,HCM/EME
5698,814,7,413,620,7 or more Axle
5699,815,1,64,96,Car/Jeep/Van
5700,815,2,109,164,LCV
5701,815,3,204,306,Bus/Truck
5702,815,4,319,479,Upto 3 Axle
5703,815,5,334,501,4 to 6 Axle
5704,815,6,364,546,HCM/EME
5705,815,7,414,621,7 or more Axle
5706,816,1,65,98,Car/Jeep/Van
5707,816,2,110,165,LCV
5708,816,3,205,308,Bus/Truck
5709,816,4,320,480,Upto 3 Axle
5710,816,5,335,503,4 to 6 Axle
5711,816,6,365,548,HCM/EME
5712,816,7,415,623,7 or more Axle
5713,817,1,66,99,Car/Jeep/Van
5714,817,2,111,167,LCV
5715,817,3,206,309,Bus/Truck
5716,817,4,321,482,Upto 3 Axle
5717,817,5,336,504,4 to 6 Axle
5718,817,6,366,549,HCM/EME
5719,817,7,416,624,7 or more Axle
5720,818,1,67,101,Car/Jeep/Van
5721,818,2,112,168,LCV
5722,818,3,207,311,Bus/Truck
5723,818,4,322,483,Upto 3 Axle
5724,818,5,337,506,4 to 6 Axle
5725,818,6,367,551,HCM/EME
5726,818,7,417,626,7 or more Axle
5727,819,1,68,102,Car/Jeep/Van
5728,819,2,113,170,LCV
5729,819,3,208,312,Bus/Truck
5730,819,4,323,485,Upto 3 Axle
5731,819,5,338,507,4 to 6 Axle
5732,819,6,368,552,HCM/EME
5733,819,7,418,627,7 or more Axle
5734,820,1,69,104,Car/Jeep/Van
5735,820,2,114,171,LCV
5736,820,3,209,314,Bus/Truck
5737,820,4,324,486,Upto 3 Axle
5738,820,5,339,509,4 to 6 Axle
5739,820,6,369,554,HCM/EME
5740,820,7,419,629,7 or more Axle
5741,821,1,70,105,Car/Jeep/Van
5742,821,2,115,173,LCV
5743,821,3,210,315,Bus/Truck
5744,821,4,325,488,Upto 3 Axle
5745,821,5,340,510,4 to 6 Axle
5746,821,6,370,555,HCM/EME
5747,821,7,420,630,7 or more Axle
5748,822,1,71,107,Car/Jeep/Van
5749,822,2,116,174,LCV
5750,822,3,211,317,Bus/Truck
5751,822,4,326,489,Upto 3 Axle
5752,822,5,341,512,4 to 6 Axle
5753,822,6,371,557,HCM/EME
5754,822,7,421,632,7 or more Axle
5755,823,1,72,108,Car/Jeep/Van
5756,823,2,117,176,LCV
5757,823,3,212,318,Bus/Truck
5758,823,4,327,491,Upto 3 Axle
5759,823,5,342,513,4 to 6 Axle
5760,823,6,372,558,HCM/EME
5761,823,7,422,633,7 or more Axle
5762,824,1,73,110,Car/Jeep/Van
5763,824,2,118,177,LCV
5764,824,3,213,320,Bus/Truck
5765,824,4,328,492,Upto 3 Axle
5766,824,5,343,515,4 to 6 Axle
5767,824,6,373,560,HCM/EME
5768,824,7,423,635,7 or more Axle
5769,825,1,74,111,Car/Jeep/Van
5770,825,2,119,179,LCV
5771,825,3,214,321,Bus/Truck
5772,825,4,329,494,Upto 3 Axle
5773,825,5,344,516,4 to 6 Axle
5774,825,6,374,561,HCM/EME
5775,825,7,424,636,7 or more Axle
5776,826,1,50,75,Car/Jeep/Van
5777,826,2,95,143,LCV
5778,826,3,190,285,Bus/Truck
5779,826,4,305,458,Upto 3 Axle
5780,826,5,320,480,4 to 6 Axle
5781,826,6,350,525,HCM/EME
5782,826,7,400,600,7 or more Axle
5783,827,1,51,77,Car/Jeep/Van
5784,827,2,96,144,LCV
5785,827,3,191,287,Bus/Truck
5786,827,4,306,459,Upto 3 Axle
5787,827,5,321,482,4 to 6 Axle
5788,827,6,351,527,HCM/EME
5789,827,7,401,602,7 or more Axle
5790,828,1,52,78,Car/Jeep/Van
5791,828,2,97,146,LCV
5792,828,3,192,288,Bus/Truck
5793,828,4,307,461,Upto 3 Axle
5794,828,5,322,483,4 to 6 Axle
5795,828,6,352,528,HCM/EME
5796,828,7,402,603,7 or more Axle
5797,829,1,53,80,Car/Jeep/Van
5798,829,2,98,147,LCV
5799,829,3,193,290,Bus/Truck
5800,829,4,308,462,Upto 3 Axle
5801,829,5,323,485,4 to 6 Axle
5802,829,6,353,530,HCM/EME
5803,829,7,403,605,7 or more Axle
5804,830,1,54,81,Car/Jeep/Van
5805,830,2,99,149,LCV
5806,830,3,194,291,Bus/Truck
5807,830,4,309,464,Upto 3 Axle
5808,830,5,324,486,4 to 6 Axle
5809,830,6,354,531,HCM/EME
5810,830,7,404,606,7 or more Axle
5811,831,1,55,83,Car/Jeep/Van
5812,831,2,100,150,LCV
5813,831,3,195,293,Bus/Truck
5814,831,4,310,465,Upto 3 Axle
5815,831,5,325,488,4 to 6 Axle
5816,831,6,355,533,HCM/EME
5817,831,7,405,608,7 or more Axle
5818,832,1,56,84,Car/Jeep/Van
5819,832,2,101,152,LCV
5820,832,3,196,294,Bus/Truck
5821,832,4,311,467,Upto 3 Axle
5822,832,5,326,489,4 to 6 Axle
5823,832,6,356,534,HCM/EME
5824,832,7,406,609,7 or more Axle
5825,833,1,57,86,Car/Jeep/Van
5826,833,2,102,153,LCV
5827,833,3,197,296,Bus/Truck
5828,833,4,312,468,Upto 3 Axle
5829,833,5,327,491,4 to 6 Axle
5830,833,6,357,536,HCM/EME
5831,833,7,407,611,7 or more Axle
5832,834,1,58,87,Car/Jeep/Van
5833,834,2,103,155,LCV
5834,834,3,198,297,Bus/Truck
5835,834,4,313,470,Upto 3 Axle
5836,834,5,328,492,4 to 6 Axle
5837,834,6,358,537,HCM/EME
5838,834,7,408,612,7 or more Axle
5839,835,1,59,89,Car/Jeep/Van
5840,835,2,104,156,LCV
5841,835,3,199,299,Bus/Truck
5842,835,4,314,471,Upto 3 Axle
5843,835,5,329,494,4 to 6 Axle
5844,835,6,359,539,HCM/EME
5845,835,7,409,614,7 or more Axle
5846,836,1,60,90,Car/Jeep/Van
5847,836,2,105,158,LCV
5848,836,3,200,300,Bus/Truck
5849,836,4,315,473,Upto 3 Axle
5850,836,5,330,495,4 to 6 Axle
5851,836,6,360,540,HCM/EME
5852,836,7,410,615,7 or more Axle
5853,837,1,61,92,Car/Jeep/Van
5854,837,2,106,159,LCV
5855,837,3,201,302,Bus/Truck
5856,837,4,316,474,Upto 3 Axle
5857,837,5,331,497,4 to 6 Axle
5858,837,6,361,542,HCM/EME
5859,837,7,411,617,7 or more Axle
5860,838,1,62,93,Car/Jeep/Van
5861,838,2,107,161,LCV
5862,838,3,202,303,Bus/Truck
5863,838,4,317,476,Upto 3 Axle
5864,838,5,332,498,4 to 6 Axle
5865,838,6,362,543,HCM/EME
5866,838,7,412,618,7 or more Axle
5867,839,1,63,95,Car/Jeep/Van
5868,839,2,108,162,LCV
5869,839,3,203,305,Bus/Truck
5870,839,4,318,477,Upto 3 Axle
5871,839,5,333,500,4 to 6 Axle
5872,839,6,363,545,HCM/EME
5873,839,7,413,620,7 or more Axle
5874,840,1,64,96,Car/Jeep/Van
5875,840,2,109,164,LCV
5876,840,3,204,306,Bus/Truck
5877,840,4,319,479,Upto 3 Axle
5878,840,5,334,501,4 to 6 Axle
5879,840,6,364,546,HCM/EME
5880,840,7,414,621,7 or more Axle
5881,841,1,65,98,Car/Jeep/Van
5882,841,2,110,165,LCV
5883,841,3,205,308,Bus/Truck
5884,841,4,320,480,Upto 3 Axle
5885,841,5,335,503,4 to 6 Axle
5886,841,6,365,548,HCM/EME
5887,841,7,415,623,7 or more Axle
5888,842,1,66,99,Car/Jeep/Van
5889,842,2,111,167,LCV
5890,842,3,206,309,Bus/Truck
5891,842,4,321,482,Upto 3 Axle
5892,842,5,336,504,4 to 6 Axle
5893,842,6,366,549,HCM/EME
5894,842,7,416,624,7 or more Axle
5895,843,1,67,101,Car/Jeep/Van
5896,843,2,112,168,LCV
5897,843,3,207,311,Bus/Truck
5898,843,4,322,483,Upto 3 Axle
5899,843,5,337,506,4 to 6 Axle
5900,843,6,367,551,HCM/EME
5901,843,7,417,626,7 or more Axle
5902,844,1,68,102,Car/Jeep/Van
5903,844,2,113,170,LCV
5904,844,3,208,312,Bus/Truck
5905,844,4,323,485,Upto 3 Axle
5906,844,5,338,507,4 to 6 Axle
5907,844,6,368,552,HCM/EME
5908,844,7,418,627,7 or more Axle
5909,845,1,69,104,Car/Jeep/Van
5910,845,2,114,171,LCV
5911,845,3,209,314,Bus/Truck
5912,845,4,324,486,Upto 3 Axle
5913,845,5,339,509,4 to 6 Axle
5914,845,6,369,554,HCM/EME
5915,845,7,419,629,7 or more Axle
5916,846,1,70,105,Car/Jeep/Van
5917,846,2,115,173,LCV
5918,846,3,210,315,Bus/Truck
5919,846,4,325,488,Upto 3 Axle
5920,846,5,340,510,4 to 6 Axle
5921,846,6,370,555,HCM/EME
5922,846,7,420,630,7 or more Axle
5923,847,1,71,107,Car/Jeep/Van
5924,847,2,116,174,LCV
5925,847,3,211,317,Bus/Truck
5926,847,4,326,489,Upto 3 Axle
5927,847,5,341,512,4 to 6 Axle
5928,847,6,371,557,HCM/EME
5929,847,7,421,632,7 or more Axle
5930,848,1,72,108,Car/Jeep/Van
5931,848,2,117,176,LCV
5932,848,3,212,318,Bus/Truck
5933,848,4,327,491,Upto 3 Axle
5934,848,5,342,513,4 to 6 Axle
5935,848,6,372,558,HCM/EME
5936,848,7,422,633,7 or more Axle
5937,849,1,73,110,Car/Jeep/Van
5938,849,2,118,177,LCV
5939,849,3,213,320,Bus/Truck
5940,849,4,328,492,Upto 3 Axle
5941,849,5,343,515,4 to 6 Axle
5942,849,6,373,560,HCM/EME
5943,849,7,423,635,7 or more Axle
5944,850,1,74,111,Car/Jeep/Van
5945,850,2,119,179,LCV
5946,850,3,214,321,Bus/Truck
5947,850,4,329,494,Upto 3 Axle
5948,850,5,344,516,4 to 6 Axle
5949,850,6,374,561,HCM/EME
5950,850,7,424,636,7 or more Axle
5951,851,1,50,75,Car/Jeep/Van
5952,851,2,95,143,LCV
5953,851,3,190,285,Bus/Truck
5954,851,4,305,458,Upto 3 Axle
5955,851,5,320,480,4 to 6 Axle
5956,851,6,350,525,HCM/EME
5957,851,7,400,600,7 or more Axle
5958,852,1,51,77,Car/Jeep/Van
5959,852,2,96,144,LCV
5960,852,3,191,287,Bus/Truck
5961,852,4,306,459,Upto 3 Axle
5962,852,5,321,482,4 to 6 Axle
5963,852,6,351,527,HCM/EME
5964,852,7,401,602,7 or more Axle
5965,853,1,52,78,Car/Jeep/Van
5966,853,2,97,146,LCV
5967,853,3,192,288,Bus/Truck
5968,853,4,307,461,Upto 3 Axle
5969,853,5,322,483,4 to 6 Axle
5970,853,6,352,528,HCM/EME
5971,853,7,402,603,7 or more Axle
5972,854,1,53,80,Car/Jeep/Van
5973,854,2,98,147,LCV
5974,854,3,193,290,Bus/Truck
5975,854,4,308,462,Upto 3 Axle
5976,854,5,323,485,4 to 6 Axle
5977,854,6,353,530,HCM/EME
5978,854,7,403,605,7 or more Axle
5979,855,1,54,81,Car/Jeep/Van
5980,855,2,99,149,LCV
5981,855,3,194,291,Bus/Truck
5982,855,4,309,464,Upto 3 Axle
5983,855,5,324,486,4 to 6 Axle
5984,855,6,354,531,HCM/EME
5985,855,7,404,606,7 or more Axle
5986,856,1,55,83,Car/Jeep/Van
5987,856,2,100,150,LCV
5988,856,3,195,293,Bus/Truck
5989,856,4,310,465,Upto 3 Axle
5990,856,5,325,488,4 to 6 Axle
5991,856,6,355,533,HCM/EME
5992,856,7,405,608,7 or more Axle
5993,857,1,56,84,Car/Jeep/Van
5994,857,2,101,152,LCV
5995,857,3,196,294,Bus/Truck
5996,857,4,311,467,Upto 3 Axle
5997,857,5,326,489,4 to 6 Axle
5998,857,6,356,534,HCM/EME
5999,857,7,406,609,7 or more Axle
6000,858,1,57,86,Car/Jeep/Van
6001,858,2,102,153,LCV
6002,858,3,197,296,Bus/Truck
6003,858,4,312,468,Upto 3 Axle
6004,858,5,327,491,4 to 6 Axle
6005,858,6,357,536,HCM/EME
6006,858,7,407,611,7 or more Axle
6007,859,1,58,87,Car/Jeep/Van
6008,859,2,103,155,LCV
6009,859,3,198,297,Bus/Truck
6010,859,4,313,470,Upto 3 Axle
6011,859,5,328,492,4 to 6 Axle
6012,859,6,358,537,HCM/EME
6013,859,7,408,612,7 or more Axle
6014,860,1,59,89,Car/Jeep/Van
6015,860,2,104,156,LCV
6016,860,3,199,299,Bus/Truck
6017,860,4,314,471,Upto 3 Axle
6018,860,5,329,494,4 to 6 Axle
6019,860,6,359,539,HCM/EME
6020,860,7,409,614,7 or more Axle
6021,861,1,60,90,Car/Jeep/Van
6022,861,2,105,158,LCV
6023,861,3,200,300,Bus/Truck
6024,861,4,315,473,Upto 3 Axle
6025,861,5,330,495,4 to 6 Axle
6026,861,6,360,540,HCM/EME
6027,861,7,410,615,7 or more Axle
6028,862,1,61,92,Car/Jeep/Van
6029,862,2,106,159,LCV
6030,862,3,201,302,Bus/Truck
6031,862,4,316,474,Upto 3 Axle
6032,862,5,331,497,4 to 6 Axle
6033,862,6,361,542,HCM/EME
6034,862,7,411,617,7 or more Axle
6035,863,1,62,93,Car/Jeep/Van
6036,863,2,107,161,LCV
6037,863,3,202,303,Bus/Truck
6038,863,4,317,476,Upto 3 Axle
6039,863,5,332,498,4 to 6 Axle
6040,863,6,362,543,HCM/EME
6041,863,7,412,618,7 or more Axle
6042,864,1,63,95,Car/Jeep/Van
6043,864,2,108,162,LCV
6044,864,3,203,305,Bus/Truck
6045,864,4,318,477,Upto 3 Axle
6046,864,5,333,500,4 to 6 Axle
6047,864,6,363,545,HCM/EME
6048,864,7,413,620,7 or more Axle
6049,865,1,64,96,Car/Jeep/Van
6050,865,2,109,164,LCV
6051,865,3,204,306,Bus/Truck
6052,865,4,319,479,Upto 3 Axle
6053,865,5,334,501,4 to 6 Axle
6054,865,6,364,546,HCM/EME
6055,865,7,414,621,7 or more Axle
6056,866,1,65,98,Car/Jeep/Van
6057,866,2,110,165,LCV
6058,866,3,205,308,Bus/Truck
6059,866,4,320,480,Upto 3 Axle
6060,866,5,335,503,4 to 6 Axle
6061,866,6,365,548,HCM/EME
6062,866,7,415,623,7 or more Axle
6063,867,1,66,99,Car/Jeep/Van
6064,867,2,111,167,LCV
6065,867,3,206,309,Bus/Truck
6066,867,4,321,482,Upto 3 Axle
6067,867,5,336,504,4 to 6 Axle
6068,867,6,366,549,HCM/EME
6069,867,7,416,624,7 or more Axle
6070,868,1,67,101,Car/Jeep/Van
6071,868,2,112,168,LCV
6072,868,3,207,311,Bus/Truck
6073,868,4,322,483,Upto 3 Axle
6074,868,5,337,506,4 to 6 Axle
6075,868,6,367,551,HCM/EME
6076,868,7,417,626,7 or more Axle
6077,869,1,68,102,Car/Jeep/Van
6078,869,2,113,170,LCV
6079,869,3,208,312,Bus/Truck
6080,869,4,323,485,Upto 3 Axle
6081,869,5,338,507,4 to 6 Axle
6082,869,6,368,552,HCM/EME
6083,869,7,418,627,7 or more Axle
6084,870,1,69,104,Car/Jeep/Van
6085,870,2,114,171,LCV
6086,870,3,209,314,Bus/Truck
6087,870,4,324,486,Upto 3 Axle
6088,870,5,339,509,4 to 6 Axle
6089,870,6,369,554,HCM/EME
6090,870,7,419,629,7 or more Axle
6091,871,1,70,105,Car/Jeep/Van
6092,871,2,115,173,LCV
6093,871,3,210,315,Bus/Truck
6094,871,4,325,488,Upto 3 Axle
6095,871,5,340,510,4 to 6 Axle
6096,871,6,370,555,HCM/EME
6097,871,7,420,630,7 or more Axle
6098,872,1,71,107,Car/Jeep/Van
6099,872,2,116,174,LCV
6100,872,3,211,317,Bus/Truck
6101,872,4,326,489,Upto 3 Axle
6102,872,5,341,512,4 to 6 Axle
6103,872,6,371,557,HCM/EME
6104,872,7,421,632,7 or more Axle
6105,873,1,72,108,Car/Jeep/Van
6106,873,2,117,176,LCV
6107,873,3,212,318,Bus/Truck
6108,873,4,327,491,Upto 3 Axle
6109,873,5,342,513,4 to 6 Axle
6110,873,6,372,558,HCM/EME
6111,873,7,422,633,7 or more Axle
6112,874,1,73,110,Car/Jeep/Van
6113,874,2,118,177,LCV
6114,874,3,213,320,Bus/Truck
6115,874,4,328,492,Upto 3 Axle
6116,874,5,343,515,4 to 6 Axle
6117,874,6,373,560,HCM/EME
6118,874,7,423,635,7 or more Axle
6119,875,1,74,111,Car/Jeep/Van
6120,875,2,119,179,LCV
6121,875,3,214,321,Bus/Truck
6122,875,4,329,494,Upto 3 Axle
6123,875,5,344,516,4 to 6 Axle
6124,875,6,374,561,HCM/EME
6125,875,7,424,636,7 or more Axle
6126,876,1,50,75,Car/Jeep/Van
6127,876,2,95,143,LCV
6128,876,3,190,285,Bus/Truck
6129,876,4,305,458,Upto 3 Axle
6130,876,5,320,480,4 to 6 Axle
6131,876,6,350,525,HCM/EME
6132,876,7,400,600,7 or more Axle
6133,877,1,51,77,Car/Jeep/Van
6134,877,2,96,144,LCV
6135,877,3,191,287,Bus/Truck
6136,877,4,306,459,Upto 3 Axle
6137,877,5,321,482,4 to 6 Axle
6138,877,6,351,527,HCM/EME
6139,877,7,401,602,7 or more Axle
6140,878,1,52,78,Car/Jeep/Van
6141,878,2,97,146,LCV
6142,878,3,192,288,Bus/Truck
6143,878,4,307,461,Upto 3 Axle
6144,878,5,322,483,4 to 6 Axle
6145,878,6,352,528,HCM/EME
6146,878,7,402,603,7 or more Axle
6147,879,1,53,80,Car/Jeep/Van
6148,879,2,98,147,LCV
6149,879,3,193,290,Bus/Truck
6150,879,4,308,462,Upto 3 Axle
6151,879,5,323,485,4 to 6 Axle
6152,879,6,353,530,HCM/EME
6153,879,7,403,605,7 or more Axle
6154,880,1,54,81,Car/Jeep/Van
6155,880,2,99,149,LCV
6156,880,3,194,291,Bus/Truck
6157,880,4,309,464,Upto 3 Axle
6158,880,5,324,486,4 to 6 Axle
6159,880,6,354,531,HCM/EME
6160,880,7,404,606,7 or more Axle
6161,881,1,55,83,Car/Jeep/Van
6162,881,2,100,150,LCV
6163,881,3,195,293,Bus/Truck
6164,881,4,310,465,Upto 3 Axle
6165,881,5,325,488,4 to 6 Axle
6166,881,6,355,533,HCM/EME
6167,881,7,405,608,7 or more Axle
6168,882,1,56,84,Car/Jeep/Van
6169,882,2,101,152,LCV
6170,882,3,196,294,Bus/Truck
6171,882,4,311,467,Upto 3 Axle
6172,882,5,326,489,4 to 6 Axle
6173,882,6,356,534,HCM/EME
6174,882,7,406,609,7 or more Axle
6175,883,1,57,86,Car/Jeep/Van
6176,883,2,102,153,LCV
6177,883,3,197,296,Bus/Truck
6178,883,4,312,468,Upto 3 Axle
6179,883,5,327,491,4 to 6 Axle
6180,883,6,357,536,HCM/EME
6181,883,7,407,611,7 or more Axle
6182,884,1,58,87,Car/Jeep/Van
6183,884,2,103,155,LCV
